113.8,0.05375,710.6,0.0
75.39,0.001597,317.5,1.0
139.2,0.08169,1041.0,0.0
84.42,0.03809,420.3,1.0
79.57,0.02353,428.9,1.0
86.65,0.03844,463.7,1.0
106.4,0.1981,609.9,0.0
89.04,0.03112,507.4,1.0
62.25,0.0,288.1,1.0
101.7,0.1085,477.4,0.0
118.6,0.1697,671.4,0.0
90.81,0.03873,516.4,1.0
111.6,0.1385,588.9,0.0
129.1,0.1103,1024.0,0.0
166.4,0.1114,1148.0,0.0
117.9,0.118,642.7,0.0
92.15,0.04187,461.0,1.0
139.5,0.1036,951.6,0.0
177.0,0.3523,1685.0,0.0
128.5,0.1558,597.8,0.0
96.05,0.08005,481.9,1.0
117.7,0.0755,716.6,0.0
67.08,0.01756,295.4,1.0
130.0,0.0695,904.3,0.0
99.48,0.08705,529.4,1.0
113.7,0.05892,725.5,1.0
158.3,0.164,1290.0,0.0
85.22,0.02669,428.0,1.0
188.5,0.3201,2499.0,0.0
120.4,0.1682,948.0,0.0
115.0,0.1115,610.7,0.0
104.4,0.09901,578.9,0.0
86.2,0.06636,432.2,1.0
75.4,0.05774,321.2,1.0
170.3,0.1272,1230.0,0.0
180.2,0.1145,1223.0,0.0
99.71,0.03888,568.9,1.0
101.1,0.0786,561.3,1.0
71.94,0.01768,313.1,1.0
125.9,0.1147,761.3,0.0
98.84,0.03554,546.4,1.0
110.4,0.05724,641.2,1.0
73.47,0.006643,329.6,1.0
114.2,0.06505,684.5,1.0
90.67,0.05438,496.4,1.0
105.3,0.1695,503.2,0.0
133.5,0.191,895.0,0.0
79.82,0.01633,395.7,1.0
78.44,0.004967,386.8,1.0
162.7,0.1554,1319.0,0.0
65.74,0.01652,279.6,1.0
98.27,0.01462,603.4,1.0
206.0,0.195,1670.0,0.0
161.7,0.09042,1306.0,0.0
102.5,0.1103,623.9,1.0
141.2,0.1417,920.6,0.0
94.11,0.04705,575.3,1.0
83.85,0.01053,476.5,1.0
87.16,0.1548,389.4,1.0
98.0,0.04697,590.0,1.0
144.9,0.2049,1155.0,0.0
73.68,0.04831,337.7,1.0
88.28,0.04336,541.6,1.0
105.0,0.1374,512.2,1.0
77.98,0.02379,347.0,1.0
80.88,0.04328,406.3,1.0
165.3,0.2712,1364.0,0.0
83.12,0.02638,407.4,1.0
159.8,0.2417,1206.0,0.0
130.9,0.1266,928.2,0.0
163.1,0.1379,1169.0,0.0
108.1,0.09789,602.4,0.0
178.6,0.1784,1207.0,0.0
119.8,0.2448,713.3,0.0
143.7,0.3176,773.5,0.0
126.3,0.1751,744.9,0.0
162.3,0.1519,1288.0,0.0
128.2,0.02891,933.1,0.0
137.9,0.09697,947.8,0.0
115.9,0.04209,758.6,0.0
140.5,0.09061,928.3,0.0
214.0,0.1367,1419.0,0.0
78.28,0.06387,346.4,1.0
97.66,0.04072,561.0,1.0
89.27,0.039,512.2,1.0
76.51,0.08448,344.9,1.0
94.44,0.00725,632.6,1.0
78.27,0.03265,388.0,1.0
195.9,0.2195,1491.0,0.0
68.09,0.01103,289.9,1.0
135.1,0.05699,998.9,0.0
79.46,0.05929,435.6,1.0
77.37,0.001487,396.6,1.0
129.0,0.0802,1102.0,0.0
98.91,0.01997,572.3,1.0
98.37,0.04479,587.4,1.0
159.8,0.1921,1138.0,0.0
84.7,0.02245,427.3,1.0
152.4,0.1626,1145.0,0.0
126.9,0.1948,805.1,0.0
92.12,0.1115,516.6,1.0
85.56,0.00186,489.0,1.0
92.2,0.06574,441.0,1.0
87.4,0.0226,515.9,1.0
78.27,0.09274,394.1,1.0
79.29,0.02399,396.0,1.0
101.7,0.1362,651.0,1.0
109.1,0.0594,687.3,1.0
88.81,0.06155,513.7,1.0
84.35,0.02688,432.7,1.0
88.54,0.01288,492.1,1.0
94.17,0.01063,582.7,1.0
72.42,0.01236,363.7,1.0
85.1,0.02685,431.1,0.0
105.8,0.02475,633.1,1.0
70.1,0.02495,334.2,1.0
171.1,0.2197,1217.0,0.0
88.13,0.0683,471.3,1.0
158.8,0.2283,1247.0,0.0
70.76,0.02297,334.3,1.0
82.69,0.03344,403.1,1.0
81.39,0.01974,417.2,1.0
92.0,0.001461,537.3,1.0
60.9,0.003681,246.3,1.0
95.48,0.002758,566.2,1.0
93.96,0.004559,530.6,1.0
80.92,0.01583,418.7,1.0
103.7,0.01447,664.9,1.0
92.04,0.04052,504.1,1.0
81.23,0.01367,409.1,1.0
56.65,0.0,221.2,1.0
84.48,0.004473,481.6,1.0
81.6,0.01123,461.4,1.0
140.9,0.113,1027.0,0.0
68.62,0.1975,244.5,1.0
81.76,0.01342,477.3,1.0
71.53,0.06726,324.2,1.0
150.2,0.1155,1274.0,0.0
92.8,0.038,504.8,1.0
171.1,0.2565,1264.0,0.0
91.11,0.01994,457.9,1.0
88.7,0.03193,489.9,1.0
98.4,0.01765,616.5,1.0
82.74,0.001546,446.0,1.0
129.8,0.1478,813.7,0.0
113.7,0.1799,826.8,0.0
124.3,0.1204,793.2,0.0
99.21,0.07107,514.0,1.0
76.91,0.005006,387.3,1.0
82.08,0.0009737,390.0,1.0
84.53,0.007756,464.4,1.0
143.2,0.1508,918.6,0.0
87.38,0.03738,514.3,1.0
161.1,0.106,1092.0,0.0
71.98,0.02511,310.8,1.0
202.4,0.2308,1747.0,0.0
111.4,0.08007,641.2,1.0
71.25,0.08422,280.5,1.0
79.76,0.05397,373.9,1.0
157.6,0.1863,1194.0,0.0
84.16,0.04006,420.3,1.0
70.89,0.03581,321.6,1.0
86.54,0.00751,445.3,1.0
114.2,0.04608,668.7,1.0
79.67,0.02587,402.7,1.0
83.09,0.01171,426.7,1.0
83.61,0.008306,421.0,1.0
119.4,0.2914,758.6,0.0
229.3,0.3368,2010.0,0.0
121.2,0.1235,716.6,0.0
79.62,0.04505,384.6,1.0
89.02,0.103,485.8,1.0
94.22,0.09603,512.0,1.0
96.74,0.01502,593.7,1.0
65.27,0.04721,241.0,1.0
75.79,0.0271,278.6,1.0
86.82,0.001194,491.9,1.0
92.94,0.03344,546.1,1.0
87.82,0.02688,496.6,1.0
117.2,0.05862,838.1,1.0
93.76,0.02181,552.4,1.0
161.2,0.09799,1293.0,0.0
160.0,0.1641,1234.0,0.0
93.85,0.04392,458.4,1.0
199.5,0.1168,1546.0,0.0
195.0,0.2448,1482.0,0.0
129.3,0.1811,840.4,0.0
104.5,0.03393,711.8,1.0
152.1,0.1932,1386.0,0.0
166.8,0.1527,1335.0,0.0
99.16,0.02556,579.1,1.0
113.1,0.06651,788.5,1.0
76.51,0.228,338.3,1.0
97.11,0.01271,562.1,1.0
97.96,0.04249,580.6,1.0
91.76,0.1689,361.6,0.0
84.93,0.079,386.3,1.0
79.73,0.03546,372.7,1.0
87.36,0.07943,447.8,1.0
95.23,0.05892,462.9,1.0
96.59,0.05077,541.8,1.0
102.2,0.0839,664.7,0.0
87.65,0.06839,462.0,1.0
99.66,0.02045,596.6,1.0
79.73,0.1007,392.0,1.0
142.0,0.1856,1174.0,0.0
73.23,0.01923,321.6,1.0
64.01,0.0,234.3,1.0
142.1,0.1891,744.7,0.0
172.0,0.281,1407.0,0.0
88.33,0.04783,446.2,1.0
96.42,0.02681,609.1,1.0
97.33,0.0858,558.1,1.0
90.72,0.0739,508.3,1.0
80.79,0.02712,378.2,1.0
86.0,0.02853,431.9,1.0
149.6,0.3189,994.0,0.0
87.64,0.02606,442.7,1.0
96.31,0.04057,525.2,1.0
89.69,0.03296,507.6,1.0
84.11,0.02109,469.1,1.0
82.76,0.04944,370.0,1.0
115.9,0.055,800.0,1.0
91.63,0.06126,514.5,1.0
138.1,0.1201,991.7,0.0
89.0,0.03211,466.1,1.0
85.07,0.02783,399.8,1.0
79.93,0.03046,373.2,1.0
66.61,0.03735,268.8,1.0
110.2,0.06859,693.7,1.0
110.1,0.04686,719.5,0.0
85.09,0.02555,433.8,1.0
68.73,0.02047,271.2,1.0
157.1,0.1522,803.1,0.0
88.12,0.0236,495.0,1.0
79.26,0.008955,380.3,1.0
86.43,0.05485,409.7,1.0
114.1,0.145,656.1,1.0
81.93,0.07097,408.2,1.0
101.4,0.09657,575.3,1.0
71.79,0.008934,289.7,1.0
69.92,0.00247,307.3,1.0
81.41,0.06335,333.6,1.0
83.69,0.03614,359.9,1.0
74.35,0.01369,381.1,1.0
88.87,0.01402,501.3,1.0
125.4,0.2733,685.0,0.0
89.61,0.07741,467.8,1.0
146.0,0.2133,1250.0,0.0
145.3,0.1594,1110.0,0.0
102.3,0.03346,673.7,1.0
113.9,0.1126,599.5,0.0
95.14,0.01797,509.2,1.0
101.2,0.03534,611.2,1.0
100.9,0.01342,592.6,1.0
96.53,0.02087,606.5,1.0
90.14,0.09457,371.5,1.0
132.8,0.1204,928.8,0.0
97.9,0.01055,585.9,1.0
69.35,0.01993,340.9,1.0
133.3,0.109,990.0,0.0
84.48,0.05441,441.3,1.0
145.4,0.1698,981.6,0.0
105.9,0.04069,674.8,1.0
108.1,0.08817,659.7,1.0
168.2,0.1572,1384.0,0.0
83.51,0.08777,432.0,1.0
139.8,0.1655,1191.0,0.0
85.07,0.04055,442.5,1.0
103.1,0.06895,644.2,1.0
91.62,0.02966,492.9,1.0
96.69,0.02819,557.2,1.0
86.04,0.0716,415.1,1.0
91.29,0.02772,537.9,1.0
91.06,0.01206,520.2,1.0
68.03,0.01541,290.9,1.0
152.1,0.1007,930.9,0.0
251.2,0.3635,2501.0,0.0
100.4,0.03476,646.1,1.0
82.68,0.03367,412.7,1.0
95.1,0.04859,537.3,1.0
115.0,0.101,542.9,1.0
100.9,0.1085,536.9,1.0
71.11,0.01479,286.3,1.0
143.6,0.2136,980.5,0.0
88.14,0.102,408.8,1.0
70.88,0.02948,289.1,1.0
87.24,0.02367,449.9,1.0
112.0,0.05539,686.9,1.0
85.08,0.0,465.4,1.0
80.78,0.05115,358.9,1.0
93.22,0.05835,506.9,1.0
112.1,0.05063,618.4,1.0
101.2,0.02224,599.4,1.0
82.04,0.05308,404.9,1.0
122.1,0.2236,815.8,0.0
88.83,0.02916,455.3,1.0
104.4,0.02995,602.9,1.0
94.94,0.05786,546.3,1.0
95.78,0.04548,571.1,1.0
112.5,0.1191,747.2,1.0
97.82,0.1544,476.7,1.0
106.0,0.05192,666.0,1.0
153.9,0.2256,1167.0,0.0
86.57,0.04279,420.5,1.0
127.3,0.03649,857.6,0.0
92.74,0.01714,466.5,1.0
127.1,0.04445,992.1,1.0
143.4,0.117,1007.0,0.0
83.24,0.007173,477.3,1.0
95.29,0.018,538.7,1.0
103.9,0.06824,680.9,1.0
95.29,0.08017,485.6,1.0
92.82,0.03609,480.1,1.0
146.4,0.1491,1068.0,0.0
163.2,0.2188,1320.0,0.0
109.7,0.07721,689.4,1.0
106.0,0.1357,595.9,0.0
86.67,0.05928,476.3,1.0
211.5,0.1676,1682.0,0.0
69.05,0.0973,248.7,1.0
69.47,0.1188,272.5,1.0
85.13,0.08175,453.1,1.0
76.08,0.04063,366.5,1.0
109.8,0.05526,819.8,1.0
117.7,0.203,731.3,0.0
81.25,0.06726,426.0,1.0
101.7,0.03416,680.7,1.0
113.3,0.1445,556.7,0.0
108.5,0.08222,658.8,1.0
113.8,0.07486,701.9,0.0
79.15,0.04302,391.2,1.0
142.2,0.1569,1052.0,0.0
160.5,0.1411,1214.0,0.0
99.31,0.04825,493.1,1.0
93.63,0.0388,493.8,1.0
67.84,0.03332,257.8,1.0
205.7,0.231,1841.0,0.0
76.38,0.005067,388.1,1.0
99.43,0.05385,571.0,1.0
74.32,0.0233,293.2,1.0
63.3,0.02565,221.3,1.0
101.9,0.04201,551.1,1.0
87.22,0.02958,468.5,1.0
94.52,0.101,594.2,1.0
86.92,0.03781,445.2,1.0
88.52,0.05282,422.9,1.0
87.0,0.042,416.2,1.0
101.6,0.01752,575.5,1.0
152.0,0.1523,1299.0,0.0
76.43,0.05263,365.6,1.0
160.2,0.2085,1308.0,0.0
104.3,0.1463,629.8,0.0
86.12,0.04515,406.4,1.0
57.17,0.0,178.8,1.0
54.49,0.09252,170.4,1.0
78.78,0.06737,402.9,1.0
113.5,0.1009,656.4,1.0
107.4,0.04105,668.6,1.0
92.48,0.02987,538.4,1.0
99.17,0.03688,584.8,1.0
97.58,0.02974,573.2,1.0
71.12,0.01012,324.9,1.0
71.08,0.04358,320.8,1.0
69.1,0.02337,285.7,1.0
83.9,0.01548,361.6,1.0
74.08,0.0,360.5,1.0
77.8,0.04824,378.4,1.0
88.1,0.01997,507.9,1.0
62.86,0.03996,264.0,1.0
88.84,0.06195,514.3,1.0
69.57,0.05999,321.4,1.0
67.88,0.005025,311.7,1.0
66.5,0.0,271.3,1.0
105.9,0.1029,657.1,1.0
82.28,0.1112,403.5,1.0
100.2,0.04462,600.4,1.0
75.19,0.0,386.0,1.0
128.7,0.255,716.9,0.0
179.1,0.3174,1347.0,0.0
166.1,0.2439,1479.0,0.0
155.0,0.144,1261.0,0.0
126.7,0.09251,858.1,0.0
184.6,0.3514,1265.0,0.0
59.16,0.0,181.0,1.0
